timestamp_utc,open,high,low,close,volume,product_id,source,observations,expected_observations,coverage_ratio,log_close,log_return,simple_return,close_open_log_return,high_low_range,volume_log,return_mean_7,return_volatility_7,close_sma_7,close_ema_7,volume_log_mean_7,return_mean_14,return_volatility_14,close_sma_14,close_ema_14,volume_log_mean_14,return_mean_30,return_volatility_30,close_sma_30,close_ema_30,volume_log_mean_30,log_return_lag_1,volume_log_lag_1,log_return_lag_2,volume_log_lag_2,log_return_lag_3,volume_log_lag_3,log_return_lag_7,volume_log_lag_7,target_log_return_next,target_direction_next,split
2016-06-05 00:00:00+00:00,-1.0510983578020288,-1.0514538508342386,-1.0511224776903025,-1.0514101586004343,-0.864967978593203,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.2544515746637175,-0.09605884274476667,-0.11594261772696746,-0.09600475601355846,-0.6343674174536914,-1.2752023619389783,0.7657712993199909,-0.5472762000188188,-1.0535106425105665,-1.054426380033817,-1.0646344260070004,1.5991636641557283,-0.23728746617436813,-1.0566090652149778,-1.0579890246567962,-0.9945089497502316,0.7286121554585085,-0.6758091000231351,-1.0617994921121032,-1.065641681624592,-1.4545899139170242,0.1840550801889725,-0.800600217760011,1.5174168728898476,-0.2441888049394556,0.10196476296909283,-0.9308527450200734,0.05279102657716001,-0.2755067106218412,0.019967270942764515,1.0,train
2016-06-06 00:00:00+00:00,-1.051162593498012,-1.0512807978865268,-1.0508451826611314,-1.0507571580367137,-0.714660029194334,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.2389812581475868,0.47330386516747336,0.46222299441075904,0.47673363985372014,-0.7098877893463125,-0.8299491249911244,0.8250946559470087,-0.5391780511521584,-1.0530727422485138,-1.0539237779884536,-1.030416621399332,1.685040281089809,-0.24766944402919072,-1.056036380251343,-1.0575208866866423,-0.9693329965527882,0.8199395921615694,-0.6722039530249121,-1.0615598169365348,-1.065300726751835,-1.4082474160830043,-0.09609066589382205,-1.2754487557964893,0.1841753282880044,-0.8007613949351767,1.5174342876401519,-0.2434850742642282,0.3149721250734018,-1.0134549248238158,-0.012104941718753537,0.0,train
2016-06-07 00:00:00+00:00,-1.050510094059867,-1.0511269730441166,-1.0566463338990226,-1.0511545876901505,-0.4411157940933618,BTC-USD,coinbase_exchange_spot,286,288,0.9930555555555556,-2.2483599699572894,-0.3587208119873355,-0.37841836518292077,-0.35933452263369825,3.371958887308484,-0.2615413122602176,0.7296144834935298,-0.46618064667407666,-1.0526820886949264,-1.0536466983673134,-0.9854719845375052,1.5838566858571983,-0.19670057760953466,-1.0554977073358676,-1.05716876674634,-0.9095252451470589,0.7585299569376495,-0.6561114043117979,-1.0613353829983043,-1.065008110068665,-1.3308727168218528,0.4732721387053775,-0.8301419715218314,-0.0959781944423452,-1.2756547702018766,0.18419129264685258,-0.8000279999216381,-0.10377818702364348,-0.5044407249420755,0.006019348825067716,1.0,train
2016-06-08 00:00:00+00:00,-1.0509062141850967,-1.0515093376523936,-1.0509635261463843,-1.0509575616579936,-0.8086133886198356,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.243696276465488,0.11146367910256207,0.09332024595269894,0.11229799083276125,-0.7902881414059801,-1.0917665810716617,0.724309600313207,-0.4650006585135702,-1.0522914351413393,-1.053389377079916,-0.9889178099204182,1.557001939901732,-0.19085383713814927,-1.054963093137356,-1.0568370240749796,-0.9213505266364885,0.7719594067189605,-0.6569491603716217,-1.0611068604158007,-1.0647213132616966,-1.333510806907864,-0.3587526797406244,-0.261665800570522,0.4734004152651746,-0.8303059381557581,-0.09596253485368468,-1.2748960642082452,0.12566137431845592,-1.0684542079301904,-0.009908151396031961,0.0,train
2016-06-09 00:00:00+00:00,-1.0507106897420602,-1.05153735574869,-1.0509031941735103,-1.0512812472822515,-0.8653521887766905,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.251372950890638,-0.30173117493518725,-0.3216946659421968,-0.30200157067458816,-0.8476501943758222,-1.2765367707587878,0.5732024323018712,-0.39367566360189554,-1.0519716920322524,-1.0532777265533304,-1.05182102443676,1.43886296148686,-0.14516408126551558,-1.054465940896423,-1.05659316785251,-0.9434500417856926,0.8373431914384419,-0.6908093271015419,-1.0608675307594666,-1.0644744729208315,-1.3551022629755631,0.11143189119417378,-1.0919909144591062,-0.35864749960067505,-0.2617760892526163,0.4734166942628793,-0.8295709684701262,0.10188061960086739,-0.9269595527148954,0.00492326758623296,1.0,train
2016-06-10 00:00:00+00:00,-1.0510329951640107,-1.0516736006091105,-1.0509321999296997,-1.0511208117989235,-0.8088015885827039,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.2475584833016042,0.0830288888839515,0.06454792747015828,0.0836928599675692,-0.9279204504376568,-1.0923418681746049,0.03620889058633095,-1.0611162552915714,-1.0518985202068338,-1.0531536720929922,-1.2063609959086463,1.2354771492317558,-0.1622593850711387,-1.0540233783986572,-1.0563601885470846,-1.0205056973593967,0.8435584762321103,-0.6913146336725859,-1.0606257824684922,-1.0642329243159523,-1.3561514257203553,-0.3017630330107178,-1.2767833250958174,0.11155012332489977,-1.0921796059903366,-0.35863212576167286,-0.26107142120612553,1.517958948240458,-0.24038544944561338,0.049076505407274595,1.0,train
2016-06-11 00:00:00+00:00,-1.0508729693950702,-1.0500804147412888,-1.0505371415303992,-1.0494776146907339,-0.8185554165295335,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.209534805737833,1.2284622841753894,1.248896849803284,1.236369308853225,-0.10540690390732295,-1.1224764151839457,0.42722723462430456,-0.572639443857262,-1.0516304658044446,-1.0526477047410763,-1.2650278119588751,0.8623015836425668,-0.7533532699416994,-1.0536733140605035,-1.055936662198407,-1.1284175098062073,1.0383904072615235,-0.6202918932224999,-1.0603320527282591,-1.0638980506055153,-1.3629669570589478,0.08299709614687781,-1.0925662707475916,-0.3016562708785265,-1.276989465516947,0.11156600867707644,-1.0914306788996564,0.18414251552050934,-0.7962858450721988,0.10630182802162569,1.0,train
2016-06-12 00:00:00+00:00,-1.0492281974952904,-1.0458112259899632,-1.049104837289764,-1.045629414816947,0.21801944821852692,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.127173879677792,2.7130146933209462,2.8637886036346973,2.72972346355839,1.5793444850708163,0.5734163199359168,1.4789556193344968,0.4558025710361624,-1.0508011043527625,-1.0513011975041027,-0.9282870713924333,1.5511539173271016,-0.08188368810859502,-1.0530537915031029,-1.0550506158073567,-1.046623815229077,1.4900163269751618,-0.26858723627758224,-1.0599099817879742,-1.063329728156847,-1.2801221597561179,1.2284306859513576,-1.1227044418169119,0.08311453894782644,-1.092755016606424,-0.3016408350405628,-1.276230688386407,-0.09613180822456652,-1.2706056731349364,0.040688624755926384,1.0,train
2016-06-13 00:00:00+00:00,-1.0453994119320822,-1.0440372959323092,-1.0457082632399788,-1.044044762586884,0.009518667338457843,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.0956489955118687,1.0108619656502895,1.0198619311568629,1.0332676864720705,0.6126807610700474,0.35760884350633265,1.6802195255476826,0.4775283216051306,-1.0498380791361044,-1.0498931025795395,-0.7119638492491703,1.7313815727323962,-0.053485781541909694,-1.0523497664585095,-1.0540689936812393,-0.9146643558696339,1.659590276144454,-0.24754943035637136,-1.0594356414657355,-1.062693043061596,-1.1735466549811098,2.7129833471978273,0.5733922458292354,1.228579925177739,-1.1228960334507787,0.08313039336582709,-1.0920060588473717,0.47349231513256146,-0.8257947061985691,-0.030283558801479593,0.0,train
2016-06-14 00:00:00+00:00,-1.0437895752353807,-1.044781698294688,-1.0464931590024653,-1.0452302963689488,-0.24453936540537163,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.1191122039411363,-0.8303146545763095,-0.8430600930057844,-0.8349835130149059,0.668511054381406,0.041641635231678936,1.5036529017347517,0.6348655537917058,-1.0489881229653473,-1.0491349495851687,-0.6567366402706282,1.5432282619480426,0.07104770719133892,-1.051726306945654,-1.0533781423648299,-0.8619040443487845,1.5023503430497616,-0.18222490848103562,-1.0590066601407635,-1.0621760100030708,-1.0815540583987715,1.0108303304742186,0.357558815824229,2.713173796554953,0.573360806900011,1.2285970257114311,-1.1221454692286401,-0.35891437527691544,-0.2579514929113156,0.019990114460656905,1.0,train
2016-06-15 00:00:00+00:00,-1.0449745547849651,-1.0451745010172717,-1.045160054447998,-1.0444517620761684,-0.6213508530428598,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.1036241886391704,0.47389647693392944,0.4628314033072319,0.47580584221363603,-0.35994426741877206,-0.6099094421356205,1.6393491931045558,0.6048812794356394,-1.048054737991436,-1.0483706934009822,-0.5689624922521844,1.6334097141297468,0.06231353999243033,-1.051060920886559,-1.0526744069742882,-0.8174884849173313,1.645526819791775,-0.20487871421495565,-1.05853997882822,-1.0616407337139206,-1.0627224281893004,-0.8303466024138295,0.041553608501041006,1.0109735292688031,0.35750699697927263,2.713192512131527,0.5740209636215302,0.11148599487602853,-1.087352099016901,0.09674282059308847,1.0,train
2016-06-16 00:00:00+00:00,-1.0441986551940106,-1.0408685041786552,-1.0436656778891173,-1.0404560741440239,0.11843950455106916,BTC-USD,coinbase_exchange_spot,288,288,1.0,-2.0286694259413336,2.465032736055119,2.5875648823193202,2.481018162442549,1.1313857925301603,0.4743698726594991,2.6752366846992994,0.791390325705005,-1.0465016538823844,-1.0467934065919655,-0.25002078429032926,2.2453424752714923,0.3604179392346245,-1.0501197450097532,-1.0515256216647124,-0.6826335208085412,2.083794924560945,-0.0010399293452814226,-1.057934226023846,-1.060875162575722,-0.9922016746149438,0.4738647505724686,-0.6100758261146154,-0.8302545133872632,0.041471951092633304,1.0109903930753557,0.35817865832850493,-0.3018985721778573,-1.2719387564865514,-0.022996769076371493,0.0,train
